序号,用户地址,交易,ETH数量,LRC数量,价格,渠道
6234,0x1b05c1b93d81e7f2c7acc9c2726b9b483a978620,0x27d2c4461d94bdea1e20ed20261a11c7fd54039139ccf8731c5506dbd8472131,1.90,10830.0,5700.0,
6235,0x4bb8a5715b39e65d7796182a66097c2ce8f0db74,0xdfd611fb586301dfd18c72f1c1bab44b8e5eaf98550aacc11e48e09afecdf66c,0.12,670.3,5700.0,
6236,0x3ed96871cb84dfaccfa7c827cba2d9f943216bbd,0xf2cfb4286b805840b8bf607553292fd91c6cd5d3da010cb19bbfdb2d2b7e374d,5.00,28500.0,5700.0,
6237,0xf3ea84343832bbc338743956c590a0350f915c4d,0xa0bf2e660df1988c68aeff99015284a41576abf4f9c0251eaac0e556509a54e8,0.33,1881.0,5700.0,
6238,0x70ca80ee072651b484672627ad31962ffd02291c,0xa95f24b9aad48a7027140928c9a93ad0b6d706bd0d27c976acb39623d1e8b39a,3.10,17670.0,5700.0,
6239,0x7889fad17e63917b6d97be00e0da63f4ea16b3a5,0x26c6cf89c665a6de3793c8335b314c712c46138f4e71a8cc5f21824cc5f92cef,1.98,11286.0,5700.0,
6240,0xc5dacdf7ee212c9aca2cfdff01e8b8af32826282,0x35519160630075cd32f385996f9f01d250607a1f86b333e5dc5eb0c73449cd6e,1.00,5700.0,5700.0,
6241,0x5e1cf1d9ea63bdb915c914366c06232385ebf978,0x67cf29f61b9d3db141d6fa7e18551a01d8ca84afa24e5a9bcf2b01f91498760c,1.98,11286.0,5700.0,
6242,0xb27db5a34da5fe08b34b58b1c81cb5773ffcf894,0x6d55a47ac9fc51ae44406ef293064a4ac983f0bc5e9916ceab64b1480f0c1267,0.01,57.0,5700.0,
6243,0x4f3a40da282afe207b9af3d6bfa73dfb537f479f,0x5c6d8593c53d8fde877a40dfb1b4bf1f169a6236336ed29d1ae51038eb51c920,0.02,108.3,5700.0,
6244,0x7b1c3cc0a50a1fde830254b286c34599ee95019d,0x51d97a4d4537453644c104386c4ae01fdba19802a1456ff12cb0a87c9f2a7427,2.00,11400.0,5700.0,
6245,0x30f4afab4498a1678cf9be666bd0222329a08edd,0xf9f9a5f9c47f5af8d397222b2989acde0ef9dc22fff945aba589537752733904,122.00,695400.0,5700.0,
6246,0xabc4b7e4b1ba80fdb3df1aadfbb65b68913034ce,0x018b596cbd2072ab30cd6e348a5b3dd31bb7f0966327705ecf62487c5f84cc8b,2.06,11742.0,5700.0,
6247,0x7889fad17e63917b6d97be00e0da63f4ea16b3a5,0xe0e20c31daf8aec5353a8d34b373d1eb8d9d0197bf0af3ae1bd9ce5a4ffd9431,0.98,5586.0,5700.0,
6248,0x49c869cfbf12bdec50a0bbcf02a399384a200228,0xb6e28ab2b45d7424261f17187d02e35304d7eb3b8629ffb80ce4f4ce485504bf,0.19,1082.5,5700.0,
6249,0xa0ecc80f819e7faf80ad223bcc2c1e16e919bfcf,0x87215f46189f6055b042c19aa31fb95e4d940d4fd461b79fa787244bd306bf6d,0.20,1140.0,5700.0,
6250,0x3c0f2f08fc2e6d6a14b0adf9c4c341b416d9e87c,0x4d0b53975f9a8f5e8f13a3f598dc873f7bcc4b1ba58db9e1f585283ee7578cbd,0.16,912.0,5700.0,
6251,0x415c2448baee86ef1e0a5bc16501dba8fb536868,0xaf5fd45c119a26cae47daae6328caa7aac32fd4fb7f6fbc90a12a7a0e851002b,0.01,74.1,5700.0,
6252,0x5600b5cbe337e90c2d5094e4cd10e60cbbedb8f8,0x30ebc979eb586c265f58b83332b204ce1b33d888ae18b39affcaab23703f9e0c,10.00,57000.0,5700.0,
6253,0x09c2065a5c67dcc4807c547bac47b353b5f0ee98,0x013f8123547968716620c3068325952d467bfa679971d6c24d084594618937d7,3.50,19950.0,5700.0,
6254,0x21d1696408946bc393923171eb75762174aee1ea,0x2e00b2ef689ad37ac628ee8d9350f0c2339d160875c7a08fad3d695c3459d48a,10.17,57957.6,5700.0,
6255,0xeec169f02c7a14edc068da033a90bb6b079ae33f,0xa9d09e552436d59bb479a9f45400be2bc568f77912645e7e957ee1d7df9a5b06,0.97,5529.0,5700.0,
6256,0xfb909fc195fbb7c1e70eaee99628fc0e3418d2d7,0xf11c4275edb90d92f85148726214090ce8e8f2e985b06e2a43ab5ab495225105,1.00,5700.0,5700.0,
6257,0x573f6106df807ec3510c55ab7d3c921ec5d62854,0x4e21a9b455004a7d0c648eb665eda4a6525732619befafe2ee888693a912616f,1.00,5700.0,5700.0,
6258,0x78dd8ee2b3527c45e398d8a5acf54b20e4d275d5,0x0bfd3f704d721a4271ea11c617217dbe87cced9c4914608c9acaf5ba7ddf6d42,20.00,114000.0,5700.0,
6259,0xbde1353468472b6589f74f90233f6b1817c0dcdc,0xbff23be856221ad9613355bed487cb91b6773ec0d4935aaf25bda76834378b49,1.62,9243.7,5700.0,
6260,0x834c673130c085057531f227dcbd375d803d9a98,0x500448336140da8bb9525c8dd3d78093927da476825c22d4f42b26ec394ed3e6,0.97,5529.0,5700.0,
6261,0x2ca1ac8107220e1139ef27ed5db23166f0c5265a,0x8882386b02acb0fc3589f3787af912b63c921205b5d753bd6893e1a39b0a0566,5.66,32262.0,5700.0,
6262,0x573d1936d8821fc3eafb30e70a63a7f38123ac1b,0xb88ca5d8b4d52c929bd24be08970756cd54c6059f5162c555de5f930327b884f,1.98,11263.2,5700.0,
6263,0xd554ecc8a0445a2b2846b5eee2224d0d7f7b12dd,0xdfda5c3d350193a220242da135fe38e77f733ddc29123f694b2f0626e64ce0e7,5.01,28557.0,5700.0,
6264,0x026ce76a20fca3c573fb36f9b6db70a12338a8e4,0xe9ebb5dc895a680a084dd6424be1798e294788c50847ace171b1a3a9c42cd7c2,1.18,6726.0,5700.0,
6265,0x10067a198f3c383322e1c4abe79c453327b83d2a,0xed62d015c46cfd709da8b89cc853dbfa073087152f153d481a84baf9f346bf7a,1.00,5700.0,5700.0,
6266,0xe0c4eeb46cccb1befce42a00c8309a12012b4617,0x1defa97d93bd66a3212c7bb867c28b6d3515891f8a3a6be330ae41b473e70a20,1.05,5985.0,5700.0,
6267,0x62241fdf33d2ebfa88d5e6ce3553084e4e498844,0x2d379e8b5c6420385197941310a4384174bff76439df04f3c45be4294927dd3a,2.00,11400.0,5700.0,
6268,0x5d336849574ed203d8366ba67820341bef93597e,0x788813bbd4e552c03788fc5fa1db340de9d0e4e0944ae7454fd1d0b7961801bd,0.90,5130.0,5700.0,
6269,0x78eeb95501932713876b9aee753642a912026233,0x28992ff2d143b494903d85364324fbf3c4573b9e24c561ec709a1a782719a8d9,0.20,1140.0,5700.0,
6270,0xc20c00edc2e7de968d2d045cf5988701bf39ebc2,0x1095a4f26e9d69afd6cbdc4474db2ba2fea54554d5acf29ea978dc21449a20ff,163.10,929670.0,5700.0,
6271,0x6366dfeff4759404072ada0102c598cfde3e941a,0x9c4df28184749e6ebe4910601f5838000e76da7276aed577d855ffce3b0c5531,1.10,6270.0,5700.0,
6272,0x4f657f412a4bd0b7d0f2d9283e0eb18213559863,0x1830a043fd0802932eea84e394a959f929b273d99aefba0b28bf4776d08fa8fa,0.01,57.0,5700.0,
6273,0xd6195e344660da29cb3f59fbf0a7ee880ced5337,0x2ab18f59be79415b4647b0270b1af7f5e6b3f40fbbd00ffbf4187c01f6512b2b,5.00,28500.0,5700.0,
6274,0x3c798858e9af4d2fbb42ea9b5c85e6f0f7f7b2d1,0xdaed7886822d71ba797621290cc236d937e81aed6584cc14c475b42e39b5ba97,2.25,12825.0,5700.0,
6275,0x3c798858e9af4d2fbb42ea9b5c85e6f0f7f7b2d1,0x4d0f31918212b7405633aebed9d45b433f4ace132d8bb575025a4ae161b63390,0.01,57.0,5700.0,
6276,0xaf8fc935d7a4048ef4e692cf595c8673b877bafe,0x7ba5ffefdafd10be7656bf47123c161eb7cf05a52a7a676b7c9f92bf078cb736,0.98,5586.0,5700.0,
6277,0x274043e36bd5b01f695a1afc47558df23cf7d379,0x9fd127aa24da5a672c8956d1eeb4c09bdc139d47ccc17de314ec8c922f7f8bfb,0.11,645.0,5700.0,
6278,0x8ccf7e6fb451b3719179ae4d104d44a1a1b593cd,0xd620c2394565178808c25085fb6f744f46a7ed39a2e465c6e6c011ae766221ae,2.00,11400.0,5700.0,
6279,0x87ea6965d14547a3cc7d4287296f551cbeefc978,0x8f060788972e34404d0d7811f0dd2dc4370ae72e6810830d1dd03485f7d4f651,1.00,5700.0,5700.0,
6280,0x147bd1f056294730acec88db4e5b9dd3bc84d47d,0xfdda0c620a300b125d1e1a181e1ce3f248a7a437c0c1d48ac284f0494f793736,3.87,22044.8,5700.0,
6281,0x6e6913c4edb2420f8bca37381b50142b9fb877fe,0x78b684af0809e1b5f5c0b1c4df24a4926ae3b82ff9889bc2091b6ac6b35db609,1.00,5700.0,5700.0,
6282,0xe0c4eeb46cccb1befce42a00c8309a12012b4617,0xaf217cd525d96893797ebfb58439c911f070a4099ef19532b286892376ab1a7a,0.03,171.0,5700.0,
6283,0x835a4169d2aaf33ee7eb905a1f47a8048469b322,0x8a06c2cfd0c3807f24d6c6492887606096a93f9096f922a5ed9c32bf165c1103,5.00,28500.0,5700.0,
6284,0x5f6349e88ae509714e898fbfc68aa521aeda287a,0x1ed394b26878d0d03f2c2c72447723dbb25b243e7bbf1d81a35fd6bedc3c4d62,0.10,570.0,5700.0,
6285,0x246394d4e46d2a85fcc3aac891175ddfc3d2f7db,0x53cb7077af400a56f204746db1d5b0cf01cdb6d171a413c44f938e0ce84236ff,1.34,7638.0,5700.0,
6286,0xcff8cdb39327c62adbe8c8f280f50a56e31d796f,0x1dc636e69bb76110a5c8864071ecf2cf8e5efe64b960644cc39f3fafc68ab39f,1.97,11229.0,5700.0,
6287,0x6dd66e8194117a8591b6bb23e2d46e82203ddd2b,0x3229a13fea66abdb6c4c9f000e971dda48dbd1b7ff92f673cf82f9c47ae6f8e6,2.00,11400.0,5700.0,
6288,0x274043e36bd5b01f695a1afc47558df23cf7d379,0x98be65afccb76853ee71062f3f356177561361ff60746dbf39c43604ce27a1fc,0.40,2262.9,5700.0,
6289,0xd6d5916ce64dbdf9d0faf53a0f6bb85f8cd662ea,0xff38f3db19a1a2ea005e50e6edbf24f71817950adf66e4fd7878d7ec287e83e9,2.90,16530.0,5700.0,
6290,0x99a9d2c4dbca1ab05631f4bfdf75abc76ca39983,0x7a1c1c419c0881ed84b1daca25ca3b136ce3515cd59773cc39bd04208076d758,0.08,456.0,5700.0,
6291,0x013af2d3dc1f3fe5f6e712b69f671eeae133dd4d,0xd2822eebbed236e4b041caf7485f25fc7b9ef461cf3f60876f8330d17eb141d4,1.07,6081.3,5700.0,
6292,0xe9c0f3554142f78cecd613b552a6c77009bb2e23,0x0cd0c98f2060622df7b203d1527133bf2e59991867a9b2215df8dfe4c77ebd3e,1.80,10260.0,5700.0,
6293,0x013af2d3dc1f3fe5f6e712b69f671eeae133dd4d,0xf625dd9051641df074aeed771b504d5fefba83e781f3995a9923b3912cdacc0f,0.02,102.6,5700.0,
6294,0x9ccb6ac733df02a17268a2b725c5574e54a5b0ae,0xf751154a7e6b5246c6634dc172f39688915f6ec4b83372e524377074d6a9915f,3.10,17670.0,5700.0,
6295,0x9641ce570241afbbdc1cc3210bfe5aa9e4f1998e,0x46a001a063a7a88862c95160a4cae2bde24ee2dd549d77198da86a82734b37da,1.00,5700.0,5700.0,
6296,0x21fa500190097db8cbcab9a56a49e38f435d26af,0x7db0d2607953752b4e0a3c61dc8b0ac252027762216d29373b1ca89cd967d870,1.20,6840.0,5700.0,
6297,0x5f6349e88ae509714e898fbfc68aa521aeda287a,0x7bd08746f163f91311410a5722aa319badf3c4290bca18c75b89bd5bda4b4b01,0.15,826.5,5700.0,
6298,0x9401861c146ea3a57b711760c7d38b5a6b7a041f,0x3bc4f581cc71aba3d2a16fba9916602ac422a34bc5e1079e9a6769d1289314c3,0.06,342.0,5700.0,
6299,0xf3bbc06c243712fafaf59cbcc95ecbd8e43dffc9,0x11237b1a14334fd7403c6d57f0d2a4eba274ad497dcb3564592a321a937bdb3e,1.09,6213.0,5700.0,
6300,0x9ccb6ac733df02a17268a2b725c5574e54a5b0ae,0x8fceb27a4e9211034a1dd6206d7b334494c2f2e47efdbc821e1699db99d4a5ab,1.92,10944.0,5700.0,
6301,0xfffac970b37e719f85ecbc0c2bca82544cf510bc,0x68d2d655c8ad554b5ab70df56e88d76637e2cb04cf61d2618d7b27ca7c7d2b07,0.03,142.5,5700.0,
6302,0x9276edeb89794dbb1753b68f47fc59364e725e76,0xe301dc7b17f97910c2d726ad35b00be9b6e6190df45f943ca532b21976df9b43,1.41,8037.0,5700.0,
6303,0xcf947318c505751d8da2fcfe6021defd02c6bc3a,0x5e678fa859213b81a4dd7808d6b85bd696a4b1ca64af796f56da4fa542951b01,1.00,5700.0,5700.0,
6304,0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,0xb5a399a5d02335f4984b5713c5d22036949563ccbcc7ebaeba3840221322cceb,9.99,56914.5,5700.0,
6305,0x69bcc7d58fbd78ef6d40053445e27e450afe45bd,0xbd62956c1e4f6491ac9a50973c6a580f7af304f40fd40a0711a85088cce1f03b,1.06,6042.0,5700.0,
6306,0x1e5899e177463dd64ae82c6a2bc31bfd84eb874f,0xa4068c4d3dc64886ec48a458287304723c9312a501f03ee60ea552d1b84298de,199.19,1135383.0,5700.0,
6307,0x7465d311af934aa783581c04d04e08f5c42d502f,0x11e69dddaf07cfc0dc20b0dc5e63e307e1d238c94fd3177328f3ce89e020fe0e,0.04,207.5,5700.0,
6308,0x9665de45567f1cce8efc238962b83e8cd2c09d21,0x212f2ec4b137f9121f702d693b503ffec1f4226b654eba425c2f4c1e0aa3b166,0.48,2736.0,5700.0,
6309,0x94288db6fed371b7b3a929178b6dd710f61f7224,0x3c1138de59c8d067f5cd044f81de41c3726f2ca5b2f0749150bc217bdc8bdaa5,2.00,11389.2,5700.0,
6310,0x707f1a92d0d6067c29a555b6f7686f7120d6291c,0x49b84e48e9d50ce0305641a035b680b9b643d5f1eb839879f0691fb339e7ec0f,4.55,25935.0,5700.0,
6311,0x956e0b8da744e867eb3291f75c111ddc95d89282,0x4170ab35cf84a30cb711c3b0501d6bc682170e79ea0a2f20cb87f0478d34d6c4,0.45,2565.0,5700.0,
6312,0xc11b033517a85fcfc107936ec5646e4af920b25c,0xe422da6cf4187c8758511b6c7c725c5071be0938151edc4093376d63263658a0,0.01,57.0,5700.0,
6313,0x50652586a76e9b087a0fe4f421e8562d094a21f6,0x1281108cf1297f7e8f30993630058dcccd2d15ae8e9ffe59fde78d0f0eec89f8,0.09,484.5,5700.0,
6314,0x9665de45567f1cce8efc238962b83e8cd2c09d21,0x60fe18630361680e186b3ae971ac2a0f8620ee56fa2b7ba1239a89a9f71d4314,0.50,2821.5,5700.0,
6315,0xc8ecb6c26eeba19c409a94dd86ad810c4ba90d69,0xefae690caf7440ec86ec0b64dde4149c9e56edd08880b4e1162896c9ca00206f,0.02,114.0,5700.0,
6316,0x5cd065baf6d5ec25d85099d9ba1429c56f189c8b,0xfee406264dc11a97f3a3b673e2597e224f9f8ef2a8956a98c612cda4bd7df00b,2.00,11400.0,5700.0,
6317,0x47af714e2d17959a57e82be6832fd5ea0a75c31d,0xc167a754f20db411e4ca0f5d33e3418db9840a7877e5c25c8cd38e7fe4849b00,50.00,285000.0,5700.0,
6318,0xf4fe5d2a279689f7d1d360ea69c8729d63c78a13,0x3c06ec7a5bdb1b9b49296c42cec46ebaa62819f24717836caac80390e9420730,0.01,62.7,5700.0,
6319,0x9db6220f143c0df56ddceb9fee080367d333e173,0xb173956d01d5cdd0405be4a6ca302954001a53f330fb8d30e694f47b2937b0bb,0.50,2850.0,5700.0,
6320,0x5d5066f99bd067c6162e4c6907530d8b6a935667,0xe72dc762c9e62d649bca189726d2dff8e3384c028391ccbb0f170d6654dbf885,1.08,6156.0,5700.0,
6321,0x8b35a733fba4da80d054edf32bfe2994f46a64d1,0x954567a236c3d4c1dc3733c9565bbf9024ef5f85e97fdd07567e4652a2d9f2a6,4.99,28443.0,5700.0,
6322,0xeecc884f443619bca32e1d276307c9b7759cf993,0x0b076d7ce79204c37d8b6d4541f9ebd215dd3443ad52ef4a7884c1413d4914fc,3.80,21660.0,5700.0,
6323,0xa803e7f95a2fcd3ee3415cff8747b31b44f2110a,0x2e6f87b66e3d55179cced45578ea2bcbb89703a0a24b48cb7e1e7b9e65b01fb6,4.97,28329.0,5700.0,
6324,0x05f952e0e8c6906d38b90e9bc8b8a2b7eb738ff6,0x48ae09dd0645f392aa9a8b47f2f1e61c072d0383a4c2436fdfa3863688599987,0.10,570.0,5700.0,
6325,0x64f4119fec39d44dacdf23897931eaf7bb65e47d,0x7bdeedae4d5bb9ec88354e5826afa555f02860dd9346e2401173233e20cb6df0,0.10,570.0,5700.0,
6326,0x7cd920d78a878ece6709b45adee93cbff4d18aa8,0x24e4d5eada6c574a75c2bfaf03d92a2a003e525468658ad9586d9952e1046644,9.00,51300.0,5700.0,
6327,0x71229dc58f384262dbe2ca2859be0d8e06228f6a,0x6a052529103ac2c5114619274da67e8aa80118cac19f6a5bbf76a059d79ec9fe,0.99,5649.3,5700.0,
6328,0xff49634131abaf012faaaf0d7ef0003bc82dd90a,0x2aa2677611a8c3a5e4b152c0ac8298a3b1c505a73f92ae44be8ff78e18264edc,3.00,17100.0,5700.0,
6329,0x64f4119fec39d44dacdf23897931eaf7bb65e47d,0xfd9eaf380eb07f7932606345fc9853f0165833ef94b910a17783a2255b5cc672,0.09,513.0,5700.0,
6330,0x3143ada038721a5f06d663c712c7d49ffb0c979d,0xb63e9195cac95d940ed2a0cd72949ef783c4b95ed1a56aae5657bd89c13cd25d,0.44,2508.0,5700.0,
6331,0xff49634131abaf012faaaf0d7ef0003bc82dd90a,0xc82b0e96e36ffa1ba513047233570ca7d815deaf71b7df52cfcd2bf0b6633d23,2.00,11400.0,5700.0,
6332,0x5a05c54f622d142444c383a5e6b732e297d5d7c2,0x2fcf320faba5a62fce7a284637f5fdd60fad2e98c23ebd34db02024930ccbce5,1.09,6194.2,5700.0,
6333,0x7889fad17e63917b6d97be00e0da63f4ea16b3a5,0xd9bc6a30674a1642488cca902890f45bde700b006342916ea20ff52e437b00ee,1.55,8806.5,5700.0,
6334,0x55023bdc1d81aa5fd6715bdf861565f189303db4,0x7c01d1a623cc22f667ccc686334dcd7a1906d07bb4804154f54b34d889468f0b,8.90,50730.0,5700.0,
6335,0x942ffc52cfd75b5ecf517cf4ff2238107d3122be,0xbc1b534b2048c7542cccf2171581ef6a537f812bc116b681fabd2fff1b6d09fd,1.00,5700.0,5700.0,
6336,0x9ccb6ac733df02a17268a2b725c5574e54a5b0ae,0x3c4c0c9f36f62742fcbb3f49c7e12d7a0a4c83b24f0c822124a183786a48aebe,4.00,22793.7,5700.0,
6337,0x84c2e11750d1d75d94e228165672cf3806b3da49,0x2484147c979f3081c331e47820067d47ccd5b772b2a25e1a2772f88bbe2ce94e,1.00,5700.0,5700.0,
6338,0x05f952e0e8c6906d38b90e9bc8b8a2b7eb738ff6,0x1d7c6712b0a856faba8d8b51302e7ec1f567f515436a6c7880c7e7b31ba21874,5.00,28500.0,5700.0,
6339,0x274043e36bd5b01f695a1afc47558df23cf7d379,0x01bff44d14454b432cf3cb7f2ab1290f9a73285afa93abd25162f0aa809dde03,0.34,1919.2,5700.0,
6340,0x17ce60ce99d4e0922bc8b58b5f40f37125f2454d,0xbdaa49ec860a09ed7bf806069b88068124f54e509a30c41635f84800d7711c88,0.08,436.1,5700.0,
6341,0xe20011cbb3d0fdd34d8b6ea0c1170c5162eeeac5,0x3f6fcfc2d4ebfa7f952ac5f4b4e16e044b427106ffa651ebc537d2fd2f867b56,22.60,128820.0,5700.0,
6342,0x05f952e0e8c6906d38b90e9bc8b8a2b7eb738ff6,0xbde131abd19c5e516ec9ed4b5d664b13c80de0c569572dc660972be3adadbda2,0.16,934.8,5700.0,
6343,0x6fee610218d942e4cbc2a65fe97144578ab338f1,0xebd583eddf58035e0bcfecba021b614f89d56c38b9e0dc6ede945404d507cafc,0.16,912.0,5700.0,
6344,0x0cef20bc71f9bb601649f92618e1e0dbb344c779,0x3f2fab53fae1c1095b3401a825d5eb2ff898d4d5551fd1783036acebba010155,2.14,12203.7,5700.0,
6345,0x023d395e7bb1c6966c391600930e5439947c20a9,0x1428f2c9424905e843690a42992c47e7b9e7594b971a0a87b66e393c827d8ca9,0.80,4582.8,5700.0,
6346,0x25748727754c4303d6b300662e2c5bd5526a1fb9,0x2d6af56b5040186b975c04f1073d908ec6be16acd2aeb307b596f69fd202aee0,1.50,8550.0,5700.0,
6347,0xe20011cbb3d0fdd34d8b6ea0c1170c5162eeeac5,0x95eec81d3e016537f341bf44fe58f5dd41d083c0b3841de108c9ab66f63a5447,0.04,228.0,5700.0,
6348,0xda5f574194538ac065776a4c3a1c9842123610f8,0xb0d8fd2248c58622c9fc1f3affbb4ac7907bc395c940ed523ead7d2357211060,0.11,615.6,5700.0,
6349,0xea8bc324a3c316436f4628b57f8a21dc52c77cb9,0xe8dece2d1847920f468dfa538b102638dbaf2f6cad4662c7d103bbc33b6c6f18,3.00,17100.0,5700.0,
6350,0x9665de45567f1cce8efc238962b83e8cd2c09d21,0xe4c5e79d743b0b42b2d7ef0717b75fe2ea09e2dc25dfc5b41ad9f62c55e11a8b,1.99,11343.0,5700.0,
6351,0xa01176dde13a01d75f539cb8dcc30f67f6d6148e,0xd6adbb4d6f7bc9a2a6208b763ef9d9f01faf720501b478d7eeb05cfd5b8c3e80,2.35,13395.0,5700.0,
6352,0x58f541c3fd756096e45785909467f1c3d759c112,0x9b1cf31e4d14da97b091d702ebfabc52e90a6b183b87262aad82b1a746917627,4.00,22800.0,5700.0,
6353,0xf4944f843ac034562763a31a58ec29d1c622d17d,0x20a7f4eaab728a275737f97ba793460516a8dfba219dc4cac9ea01bd838ce0e6,0.09,513.0,5700.0,
6354,0x9bd2eae3f74fe1e1bc09dfda2718ab8953f92b96,0x785ab2741c309e867569472afe2b501b7890aa3baccf8ee5a57bd95f241d80bd,1.83,10431.0,5700.0,
6355,0xaf15f518a025abf561f9a9066308460fc132a20a,0xa865f7ffb4b6a210dffe9a2b561b8a95c0f450cb67e7097cdef40019923454db,1.00,5700.0,5700.0,
6356,0x70172d7da6fa2eee573a2a1eb9fa5cd1d3f0b432,0xaa58e00f3619d8c33c83d21e6754b205d91933025598e5158b8fb3c813e54698,1.99,11343.0,5700.0,
6357,0x7a4466dcef5fc26414aadf695b8a16bb2a2b2d2f,0xda33cca07e1e3b97dc140c0ca33c2eb87006804796b4d83392cc8b11d0298748,0.01,57.0,5700.0,
6358,0xa01176dde13a01d75f539cb8dcc30f67f6d6148e,0x2a27f4351f6cff3e88faa144751dcdb245fd7a3a0a8ef066a3d6a2e25f0c9dba,1.04,5928.0,5700.0,
6359,0x81e5fb3d2fe8d9ea73bb6428a06b3ea4469ce655,0x8ed29e7d771778be1527029d1a386e2da569609abb47aaf697540aa7ea07da8b,2.00,11400.0,5700.0,
6360,0x72ccd6b9522e89d43b2ce931ff6ba92b8b77f136,0x7f00b9a6e3413dd46731d01a9b8cf1aad545bf49c0149d79179a0c56c3264895,20.00,114000.0,5700.0,
6361,0x0ad47e5d0e33324f57a85771c08ca4246c700719,0x5a2f008b284d002cd26ddba4ad6ba01d2c8fd4de4ce6d0659e33c83da913468c,10.00,57000.0,5700.0,
6362,0xd5b02cf992f6748c894a46476ef8825134d2a060,0x2f850085ef87a3a5656d65c0b0603302c6b85566911d0bda2a6093cc115737fc,1.00,5700.0,5700.0,
6363,0xea1470faa01d68ec3e07357f927f1b2a2228cad5,0x6957eff18c0da5a3ff9f8b88281163da6ff74322846ded2fe2598a93530b2724,0.07,399.0,5700.0,
6364,0x1fa467889e55cd360e512456547e62ba9dea2a43,0x7475e9fe87c96014bb9d553720e7122abf0145c3d4af0c154678df543537e49c,2.00,11400.0,5700.0,
6365,0x47af714e2d17959a57e82be6832fd5ea0a75c31d,0x869b28264c19d3c3c93a5e4e5d752407027242c213db7ed40da32a122b2367aa,50.00,285000.0,5700.0,
6366,0xeecc884f443619bca32e1d276307c9b7759cf993,0xa153dad4818ae03dd967788516da670a33584c433e716a842390f3f51c13ffec,2.20,12540.0,5700.0,
6367,0x3c8d74103d4b11a7b931cdda6c877f98b267d7f9,0x2903c56b580daed7d906811bd2d711a5e461075e87845707ad3fdcabd9e118ab,0.97,5523.3,5700.0,
6368,0x6d5bf6d847b4cb1272ee359e01d83223e4b8126c,0x729d212b48a9530d42a3516cdabbbc87c2ed4bad599f72bd2fc3ca2e106aac8e,6.00,34200.0,5700.0,
6369,0x5f9dff2f06a4e4a311ccf9c08b4dbd4c66178fd2,0x1b3d85c68d5021f260a680c58c073a0942d011f7f92b2681d7f7e53d8f2e966c,1.04,5928.0,5700.0,
6370,0xa73765aef1506ff63d4a388a38fa80c65bb73660,0x79f2c9f2680c52b5e9f738cae1a965d725e564dfe7e6efefd06a173792a4f4a3,15.15,86355.0,5700.0,
6371,0x9870eb4c2fb86199e23fbe3b1e5ba1b00043e49a,0x4d760bc55d834dc3aef18bbca1b9506a5d6cf3f6d8bf6c53c0f590c6c706d365,4.96,28272.0,5700.0,
6372,0x8b783f148705b582d9550a7f924eaf4294341eb3,0xc84aa5c1ff377d40a5f068a2f8d378fbdfd5d82dbb3d1f37646c2f1941edb882,0.10,570.0,5700.0,
6373,0x8063a5025341584cb591f5d147bfb811b77afd1f,0x4248db50ef29471b155019e1809f7482903972043ac56cbc14a048756dbc0b64,0.40,2280.0,5700.0,
6374,0xb274414db92dc263656647b87e43168101975fa4,0x9cefebb2da61d094cf0eab4cfef301dfa85c5f5df1e5d59ad11bfcdd8b19a215,5.00,28500.0,5700.0,
6375,0x770551026135dba0cc6e8ac7d676715ebeaab764,0xf7a28b5012995723ff4b10fbc1f46fc74a83270dd91657c7159c2c408b07bcce,5.00,28500.0,5700.0,
6376,0x0439cb2a5a1227ae9bb93459ee2933a2ece5e3d0,0x94d28b75a98f45d181f44303da0f33f7676d29283aed337cf6f5dd2ab9467e89,0.02,114.0,5700.0,
6377,0x52d0dfc0a6d9ecd489cfc31841aecc857b436665,0xd812c3da024e2731da906bf654bf8d4673b497f7ff7aec1da918b344a9f66680,1.00,5700.0,5700.0,
6378,0xa345b206f9efcdcb58d0ad1e8765a847e9cf2513,0x28af17f8fe6019b532f47d358a468a8bb570e91c06d088ae4fd612fd7c4a0410,3.38,19237.5,5700.0,
6379,0x0439cb2a5a1227ae9bb93459ee2933a2ece5e3d0,0x8d509a4d21afee401db1af0edb5316ca6be6ff2d8d719ee2aa1fb6179952a321,0.20,1140.0,5700.0,
6380,0xb9df080058e326b9d8772d9748a029b5c2586b1f,0x257270e2f44c423e8fd28705264ed3f5d4e27c368acca3343a5b90b267986854,1.01,5743.9,5700.0,
6381,0x64082e5c8e9edb91c4c92682fad12a472b8dca9c,0x2bc3651639dd5d8ef1c2c5a13fc3071341ff72608e1ffe76d49d6168111d7ca5,2.00,11400.0,5700.0,
6382,0x784510710846e3ae729078c21432c240e933cf18,0xf64b3e9f380a7ffb379e33d3650d2745683fb38f33992d3a2c0ed74762ce516c,4.00,22800.0,5700.0,
6383,0x2193b5a405c2981960487bc1f7d527a697291697,0x20195eec8e21eb92d64e201fa7ad190ab4c432a1d03418454b26d27f2fa2e6c6,15.00,85500.0,5700.0,
6384,0xaf43f8b6d8bf7e8f404716c95d3e7acbfda69338,0xc05bc235658209ad05b79db7fc3d0e5ee8e4fa957571b615bef6e07b9eb76087,5.00,28500.0,5700.0,
